poi_id,name,province,city,district,address,official_category,source_official,source_blog,content_type,exploration_level,social_density,structure_level,needs_manual_check
1174,叶氏花行,上海市,上海市,浦东新区,新场镇洪西街114-126号（双号）、新奉公路105号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1175,王和生宅,上海市,上海市,浦东新区,新场古镇新场大街195号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1176,新场大街169－171号楼（裕大南货店）,上海市,上海市,浦东新区,新场镇新场大街169-173号(单号),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1177,住宅,上海市,上海市,浦东新区,大团镇永春西二路66-70号(双号),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1178,张氏宅,上海市,上海市,浦东新区,三林镇东林街65弄7号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1179,住宅,上海市,上海市,浦东新区,三林镇中林街131弄5号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1180,连宏生宅,上海市,上海市,浦东新区,合庆镇华星村连家宅67号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1181,住宅（民宅）,上海市,上海市,浦东新区,高桥镇西街173弄（1-3号）、西街175-181号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1182,郑生官宅,上海市,上海市,浦东新区,新场镇新场大街190号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1183,川沙营造馆（丁家花园）,上海市,上海市,浦东新区,川沙镇东泥弄9号、北市街19号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1184,谢氏商铺,上海市,上海市,浦东新区,新场镇洪西街2弄、新场大街399-401号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1185,陆家花苑（三德堂、崇德堂）,上海市,上海市,浦东新区,川沙镇北城壕路64号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1186,上海市浦东新区新场镇工农居民委员会（张小乙宅）,上海市,上海市,浦东新区,新场镇新场大街283号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1187,张氏住宅,上海市,上海市,浦东新区,周浦镇川周公路4436号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1188,三林中学（三林书院旧址）,上海市,上海市,浦东新区,三林镇三林路658号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1189,松庐（庞松舟住宅）,上海市,上海市,浦东新区,三林镇中林街66号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1190,中国锣鼓书艺术馆（中华楼）,上海市,上海市,浦东新区,新场镇新场大街141-145号(单号),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1191,高桥绒绣馆（黄氏民宅）,上海市,上海市,浦东新区,高桥镇西街133弄1、3号，西街135-139号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1192,以道堂、以德堂,上海市,上海市,浦东新区,川沙镇北城壕路84-88号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1193,花园住宅（钟宅）,上海市,上海市,浦东新区,高桥镇石家街29号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1194,蔡氏民宅（蔡宅）,上海市,上海市,浦东新区,高桥镇季景北路714弄11号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1195,中国船舶工业集团公司（原英商马勒机器造船厂）,上海市,上海市,浦东新区,浦东大道2789号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1196,浦东派琵琶艺术传习中心（方氏住宅、张贵宾宅）,上海市,上海市,浦东新区,新场镇新场大街114号南侧,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1197,沈氏民宅（沈宅）,上海市,上海市,浦东新区,高桥镇西街124弄1号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1198,住宅,上海市,上海市,浦东新区,航头镇下沙街219-223号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1199,李锦章宅（李氏住宅、李锦章宅）,上海市,上海市,浦东新区,新场镇新场大街265号，267弄1-11号，269号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1200,住宅,上海市,上海市,浦东新区,大团镇永春北路139-143号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1201,住宅,上海市,上海市,浦东新区,花园街28弄1-8号、30、32、34、36、38、40弄1-18号、48弄1-10号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1202,住宅,上海市,上海市,浦东新区,航头镇下沙街西段,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1203,住宅（吴宅）,上海市,上海市,浦东新区,张江镇江东路33弄2号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1204,奚家厅,上海市,上海市,浦东新区,新场镇洪东街118号-126号（双号），新场大街452弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1205,施家天主堂（五星天主堂）,上海市,上海市,浦东新区,宣桥镇三灶村五星支弄704号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1206,吴氏民居,上海市,上海市,浦东新区,川沙新镇大洪村吴家宅19号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1207,川沙中学综合大楼（川沙私立友仁初级中学）,上海市,上海市,浦东新区,川沙新镇新川路324号川沙中学内,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1208,住宅,上海市,上海市,浦东新区,高桥镇西街42-48号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1209,住宅,上海市,上海市,浦东新区,周浦镇西大街134号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1210,住宅,上海市,上海市,浦东新区,川沙新镇陈桥村1149号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1211,住宅,上海市,上海市,浦东新区,川沙新镇陈桥村1156号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1212,住宅,上海市,上海市,浦东新区,川沙新镇护塘街111号-115号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1213,住宅（小湾区公所）,上海市,上海市,浦东新区,唐镇镇小湾村东张家宅1号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1214,高桥镇石家街27弄3号、季景北路608-612号（李元庆民宅、民宅）,上海市,上海市,浦东新区,高桥镇石家街27弄3号、季景北路608-612号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1215,杜氏宅（杜正华旧居）,上海市,上海市,松江区,松江区仓城秀南街6、8号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1216,康氏宅、沈氏三宅、宋氏宅、候氏宅（康奉吉宅、螃蜞老妪宅、宋士琼宅、侯宅、沈开三宅）,上海市,上海市,松江区,松江区仓城秀南街102号-114号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1217,陆氏宅,上海市,上海市,松江区,松江区仓城秀中山西路317-323号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1218,花神堂,上海市,上海市,宝山区,罗店赵巷街136号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1219,倪葆生旧居（倪葆生住宅、志愿军驻地、粮管所粮仓）,上海市,上海市,崇明区,崇明区堡镇财贸村石桥834号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1220,住宅,上海市,上海市,金山区,枫泾镇生产街70号、油车弄2号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1221,三百园（陈舜俞故居、枫泾民俗博物馆）,上海市,上海市,金山区,枫泾镇和平街49号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1222,丁蹄作坊（丁义兴熟食店、丁义兴小酒店）,上海市,上海市,金山区,枫泾镇南大街149号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1223,住宅（庄行东街沿街商铺民宅）,上海市,上海市,奉贤区,庄行镇一新路95-97号（单号）、庄行东街6-50号（双号）、庄行东街17-43号（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1224,住宅,上海市,上海市,奉贤区,青村镇中街10弄9-12号、18弄1-4号、20-26号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1225,汇龙潭公园,上海市,上海市,嘉定区,嘉定镇沙霞路68号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1226,天主堂（耶稣圣心堂、宫保桥天主堂）,上海市,上海市,嘉定区,嘉定镇中下塘街99号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1227,嘉定别墅（华兴永电气公司职工疗养所、塔前招待所）,上海市,上海市,嘉定区,嘉定镇南大街321号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1228,南翔双塔周边,上海市,上海市,嘉定区,南翔镇解放街218、222号、237号，人民街44、46、58、65、67、69、71、73、75号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1229,仲宅,上海市,上海市,青浦区,朱家角镇胜利街239弄7号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1230,朱家角天主堂,上海市,上海市,青浦区,朱家角镇漕河街317弄27号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1231,住宅,上海市,上海市,青浦区,练塘镇东风街109、110号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1232,住宅,上海市,上海市,青浦区,练塘镇下塘街44弄19-38号及北侧构筑物,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1233,住宅,上海市,上海市,青浦区,朱家角镇东湖街209弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1234,住宅（陆家米行旧址）,上海市,上海市,青浦区,练塘镇前进街77号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1235,周氏民宅,上海市,上海市,青浦区,朱家镇东市街157号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1236,井亭饭店（杨氏民宅）,上海市,上海市,青浦区,朱家角镇西井街56弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1237,证大朱家角艺术馆、淼趣楼（淼趣楼）,上海市,上海市,青浦区,朱家角镇北大街222号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1238,下塘街16号楼（陈家仓库）,上海市,上海市,青浦区,金泽镇下塘街16号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1239,青浦区朱家角镇景区管理办公室（张氏民宅）,上海市,上海市,青浦区,朱家角镇祥凝浜路602号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1240,住宅,上海市,上海市,青浦区,白鹤镇鹤江路369号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1241,住宅,上海市,上海市,青浦区,重固镇通波塘西街53号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
1242,邮政博物馆,上海市,上海市,,,,FALSE,TRUE,history_culture,hidden_gem,low-social,free-flow,TRUE
1243,徐家汇教堂,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1244,中华艺术宫,上海市,上海市,,,,FALSE,TRUE,art_design,hidden_gem,mixed,free-flow,TRUE
1245,王下一桶,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1246,美术馆,上海市,上海市,,,,FALSE,TRUE,art_design,hidden_gem,mixed,free-flow,TRUE
1247,迪士尼城堡,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1248,武康路,上海市,上海市,,,,FALSE,TRUE,urban_walk,hidden_gem,mixed,free-flow,TRUE
1249,共青公园,上海市,上海市,,,,FALSE,TRUE,nature,hidden_gem,low-social,free-flow,TRUE
1250,静安寺天桥,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1251,北外滩滨江,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1252,武康大楼,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1253,江景,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1254,4F,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1255,上海米哈游老总部,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1256,顾村公园,上海市,上海市,,,,FALSE,TRUE,nature,hidden_gem,low-social,free-flow,TRUE
1257,猫岛,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1258,圆明园路,上海市,上海市,,,,FALSE,TRUE,urban_walk,hidden_gem,mixed,free-flow,TRUE
1259,鲁迅公园,上海市,上海市,,,,FALSE,TRUE,nature,hidden_gem,low-social,free-flow,TRUE
1260,甜爱路,上海市,上海市,,,,FALSE,TRUE,urban_walk,hidden_gem,mixed,free-flow,TRUE
1261,马勒别墅,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1262,小巨蛋,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1263,半岛酒店门口,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1264,长宁金融园,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1265,灵石路花鸟市场,上海市,上海市,,,,FALSE,TRUE,urban_walk,hidden_gem,mixed,free-flow,TRUE
1266,航海公园,上海市,上海市,,,,FALSE,TRUE,nature,hidden_gem,low-social,free-flow,TRUE
1267,星穹列车,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1268,天安千树,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1269,广富林,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1270,遐蝶,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1271,武定路,上海市,上海市,,,,FALSE,TRUE,urban_walk,hidden_gem,mixed,free-flow,TRUE
1272,上海外国语大学（松江）,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1273,浦东国际机场,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1274,万国建筑,上海市,上海市,,,,FALSE,TRUE,general,hidden_gem,mixed,free-flow,TRUE
1275,翡悦里街区,上海市,上海市,,,,FALSE,TRUE,urban_walk,hidden_gem,mixed,free-flow,TRUE
